1918 408 341
125 61 -1 0
124 61 -1 0
123 61 -1 0
122 61 -1 0
121 61 -1 0
120 61 -1 0
119 61 -1 0
118 61 -1 0
117 61 -1 0
116 61 -1 0
115 61 -1 0
114 61 -1 0
113 61 -1 0
112 61 -1 0
111 61 -1 0
110 61 -1 0
109 61 -1 0
108 61 -1 0
107 61 -1 0
106 61 -1 0
105 61 -1 0
104 61 -1 0
103 61 -1 0
102 61 -1 0
101 61 -1 0
100 61 -1 0
99 61 -1 0
98 61 -1 0
97 61 -1 0
96 61 -1 0
95 61 -1 0
94 61 -1 0
93 61 -1 0
92 61 -1 0
91 61 -1 0
90 61 -1 0
89 61 -1 0
88 61 -1 0
87 61 -1 0
86 61 -1 0
85 61 -1 0
84 61 -1 0
83 61 -1 0
82 61 -1 0
81 61 -1 0
80 61 -1 0
79 61 -1 0
78 61 -1 0
77 61 -1 0
76 61 -1 0
75 61 -1 0
74 61 -1 0
73 61 -1 0
72 61 -1 0
186 60 -1 0
181 60 -1 0
180 60 -1 0
179 60 -1 0
178 60 -1 0
177 60 -1 0
176 60 -1 0
175 60 -1 0
174 60 -1 0
173 60 -1 0
172 60 -1 0
171 60 -1 0
170 60 -1 0
169 60 -1 0
168 60 -1 0
167 60 -1 0
166 60 -1 0
165 60 -1 0
164 60 -1 0
163 60 -1 0
162 60 -1 0
161 60 -1 0
160 60 -1 0
159 60 -1 0
158 60 -1 0
157 60 -1 0
156 60 -1 0
155 60 -1 0
154 60 -1 0
153 60 -1 0
152 60 -1 0
151 60 -1 0
150 60 -1 0
149 60 -1 0
148 60 -1 0
147 60 -1 0
146 60 -1 0
145 60 -1 0
144 60 -1 0
143 60 -1 0
142 60 -1 0
141 60 -1 0
140 60 -1 0
139 60 -1 0
138 60 -1 0
137 60 -1 0
136 60 -1 0
135 60 -1 0
134 60 -1 0
133 60 -1 0
132 60 -1 0
131 60 -1 0
130 60 -1 0
129 60 -1 0
128 60 -1 0
127 60 -1 0
126 60 -1 0
125 60 -1 0
124 60 -1 0
123 60 -1 0
122 60 -1 0
121 60 -1 0
120 60 -1 0
119 60 -1 0
118 60 -1 0
117 60 -1 0
116 60 -1 0
115 60 -1 0
114 60 -1 0
113 60 -1 0
112 60 -1 0
111 60 -1 0
110 60 -1 0
109 60 -1 0
108 60 -1 0
107 60 -1 0
106 60 -1 0
105 60 -1 0
104 60 -1 0
103 60 -1 0
102 60 -1 0
101 60 -1 0
100 60 -1 0
99 60 -1 0
98 60 -1 0
97 60 -1 0
96 60 -1 0
95 60 -1 0
94 60 -1 0
93 60 -1 0
92 60 -1 0
91 60 -1 0
90 60 -1 0
89 60 -1 0
88 60 -1 0
87 60 -1 0
86 60 -1 0
85 60 -1 0
84 60 -1 0
83 60 -1 0
82 60 -1 0
81 60 -1 0
80 60 -1 0
79 60 -1 0
78 60 -1 0
77 60 -1 0
76 60 -1 0
75 60 -1 0
74 60 -1 0
73 60 -1 0
72 60 -1 0
178 59 -1 0
175 59 -1 0
174 59 -1 0
173 59 -1 0
172 59 -1 0
171 59 -1 0
170 59 -1 0
169 59 -1 0
167 59 -1 0
166 59 -1 0
165 59 -1 0
164 59 -1 0
163 59 -1 0
162 59 -1 0
161 59 -1 0
160 59 -1 0
159 59 -1 0
158 59 -1 0
157 59 -1 0
156 59 -1 0
155 59 -1 0
154 59 -1 0
153 59 -1 0
152 59 -1 0
151 59 -1 0
150 59 -1 0
149 59 -1 0
148 59 -1 0
147 59 -1 0
146 59 -1 0
145 59 -1 0
144 59 -1 0
143 59 -1 0
142 59 -1 0
141 59 -1 0
140 59 -1 0
139 59 -1 0
138 59 -1 0
137 59 -1 0
136 59 -1 0
135 59 -1 0
134 59 -1 0
133 59 -1 0
132 59 -1 0
131 59 -1 0
130 59 -1 0
129 59 -1 0
128 59 -1 0
127 59 -1 0
126 59 -1 0
125 59 -1 0
124 59 -1 0
123 59 -1 0
122 59 -1 0
121 59 -1 0
120 59 -1 0
119 59 -1 0
118 59 -1 0
117 59 -1 0
116 59 -1 0
115 59 -1 0
114 59 -1 0
113 59 -1 0
112 59 -1 0
111 59 -1 0
110 59 -1 0
109 59 -1 0
108 59 -1 0
107 59 -1 0
106 59 -1 0
105 59 -1 0
104 59 -1 0
103 59 -1 0
102 59 -1 0
101 59 -1 0
100 59 -1 0
99 59 -1 0
98 59 -1 0
97 59 -1 0
96 59 -1 0
95 59 -1 0
94 59 -1 0
93 59 -1 0
92 59 -1 0
91 59 -1 0
90 59 -1 0
89 59 -1 0
88 59 -1 0
87 59 -1 0
86 59 -1 0
85 59 -1 0
84 59 -1 0
83 59 -1 0
82 59 -1 0
81 59 -1 0
80 59 -1 0
79 59 -1 0
78 59 -1 0
77 59 -1 0
76 59 -1 0
75 59 -1 0
74 59 -1 0
73 59 -1 0
172 58 -1 0
164 58 -1 0
159 58 -1 0
154 58 -1 0
150 58 -1 0
149 58 -1 0
148 58 -1 0
147 58 -1 0
146 58 -1 0
145 58 -1 0
144 58 -1 0
142 58 -1 0
141 58 -1 0
140 58 -1 0
139 58 -1 0
138 58 -1 0
137 58 -1 0
136 58 -1 0
135 58 -1 0
134 58 -1 0
133 58 -1 0
132 58 -1 0
131 58 -1 0
130 58 -1 0
129 58 -1 0
128 58 -1 0
127 58 -1 0
126 58 -1 0
125 58 -1 0
124 58 -1 0
123 58 -1 0
122 58 -1 0
121 58 -1 0
120 58 -1 0
119 58 -1 0
118 58 -1 0
117 58 -1 0
116 58 -1 0
115 58 -1 0
114 58 -1 0
113 58 -1 0
112 58 -1 0
111 58 -1 0
110 58 -1 0
109 58 -1 0
108 58 -1 0
107 58 -1 0
106 58 -1 0
105 58 -1 0
104 58 -1 0
103 58 -1 0
102 58 -1 0
101 58 -1 0
100 58 -1 0
99 58 -1 0
98 58 -1 0
97 58 -1 0
96 58 -1 0
95 58 -1 0
94 58 -1 0
93 58 -1 0
92 58 -1 0
91 58 -1 0
90 58 -1 0
89 58 -1 0
88 58 -1 0
87 58 -1 0
86 58 -1 0
85 58 -1 0
84 58 -1 0
83 58 -1 0
82 58 -1 0
81 58 -1 0
80 58 -1 0
79 58 -1 0
78 58 -1 0
77 58 -1 0
76 58 -1 0
147 57 -1 0
139 57 -1 0
134 57 -1 0
128 57 -1 0
123 57 -1 0
119 57 -1 0
117 57 -1 0
112 57 -1 0
110 57 -1 0
106 57 -1 0
103 57 -1 0
98 57 -1 0
96 57 -1 0
93 57 -1 0
90 57 -1 0
88 57 -1 0
86 57 -1 0
83 57 -1 0
